Id,SalePrice
1603,64240.00461737733
1604,281404.16575710394
1605,251966.57819639068
1606,160534.7538098983
1607,177995.7334135018
1608,202695.05707382332
1609,173365.04773947518
1610,155331.04994001906
1611,138945.55751609724
1612,167086.04447062235
1613,174646.10919061225
1614,134463.70146612744
1615,83131.3340176187
1616,83046.7683170281
1617,105514.1827915154
1618,127043.44484846215
1619,146649.47567137997
1620,209736.4889148913
1621,151479.73736452978
1622,152504.86444088738
1623,272529.2524714313
1624,213683.86473546844
1625,103940.38731197934
1626,162156.7821055941
1627,186656.3111163966
1628,262705.60666660883
1629,178705.26281896155
1630,346938.6027638159
1631,211904.2884256981
1632,223201.77135656695
1633,166967.42339733164
1634,200553.29872335415
1635,177886.19019615572
1636,161931.9710418872
1637,189522.52743861746
1638,187542.90968182604
1639,165881.401719927
1640,237470.77132429104
1641,192715.2555147476
1642,244310.89822243075
1643,199987.73542161207
1644,245735.4241345368
1645,237982.0552710734
1646,165305.27441206496
1647,154709.0719484083
1648,128901.75492654662
1649,133080.7126466475
1650,126924.37041889052
1651,120506.77693973403
1652,116088.83339504819
1653,118175.58138708692
1654,144385.8811736397
1655,142362.57086995165
1656,127870.33451388698
1657,147093.64679309647
1658,136365.4666826419
1659,127165.39500544887
1660,149509.34366437714
1661,477959.9521626077
1662,382193.5722787223
1663,370253.7451971612
1664,383830.9556711755
1665,295365.4467959247
1666,335058.4148351393
1667,366416.0869617305
1668,354822.43093292334
1669,275007.6359082303
1670,373949.5055992446
1671,242446.1821396194
1672,440195.3632314048
1673,278709.5769781909
1674,244764.26523367982
1675,186137.47301998656
1676,195481.73747903775
1677,191582.5917920388
1678,388866.6762847743
1679,369094.0759260497
1680,341073.9429924927
1681,223348.55417090576
1682,303121.2407131038
1683,183744.84366740208
1684,165482.75400701087
1685,170118.38636140447
1686,174386.25824677866
1687,160339.16142436783
1688,192570.78642699044
1689,188499.87236115258
1690,193253.9809294335
1691,185955.19965182166
1692,228712.69519518237
1693,163554.72363459985
1694,201851.9552268378
1695,161926.4556542329
1696,263226.3386655889
1697,172133.42894877415
1698,327705.22275607206
1699,324174.5162312231
1700,264063.690399035
1701,258330.5307749949
1702,241893.02309493642
1703,237565.21965528946
1704,295270.8375100336
1705,240167.1949889801
1706,363759.3655038915
1707,204396.48844192844
1708,199689.97557669054
1709,257446.40554974895
1710,226437.10955794077
1711,273472.8344340167
1712,257408.1090156279
1713,261543.2333533011
1714,226254.29699088554
1715,216723.61323389332
1716,168120.80201472263
1717,174630.32756338935
1718,137867.6157743029
1719,195056.52013721984
1720,204654.2791631363
1721,159575.87040218632
1722,123762.00380067449
1723,160585.57263466637
1724,195320.3332539938
1725,253749.23947493653
1726,170363.46432867568
1727,134824.27261660915
1728,177928.2879483245
1729,174380.45045773606
1730,148858.03432616513
1731,131331.787513598
1732,132040.11780510764
1733,126527.9277880035
1734,117291.29520694833
1735,125602.04013328176
1736,119717.42195527177
1737,299234.24443791725
1738,253551.41518156152
1739,257109.75229631286
1740,210879.2659700207
1741,196255.71590609025
1742,163552.4541706137
1743,167196.11883911412
1744,295870.2227998815
1745,180374.68696537535
1746,190863.94965707432
1747,228788.06500624042
1748,216702.69178043227
1749,133155.38498650413
1750,134046.58149669986
1751,210059.498558595
1752,115269.33692435842
1753,140040.94676825326
1754,215615.53537103455
1755,162530.0204061262
1756,132557.11565057855
1757,118390.48835973363
1758,150680.26904764693
1759,166700.62188471775
1760,165137.73109915774
1761,176663.57683169763
1762,196801.12094882052
1763,164476.51766988556
1764,126025.52318613153
1765,165662.71230730336
1766,196811.517293594
1767,264486.02530698397
1768,145329.62945628088
1769,156074.0660108916
1770,152404.15496456544
1771,110933.70571176629
1772,124373.02076409679
1773,122205.24807910543
1774,127760.54181645732
1775,139468.3604680292
1776,121842.44502077918
1777,122026.60960893254
1778,129646.72928194623
1779,133417.0117993198
1780,156813.347928255
1781,124130.85876296382
1782,104086.57727579694
1783,157507.80390801947
1784,107418.12894682508
1785,114684.71656332831
1786,121783.94328246932
1787,150921.24534773748
1788,53905.842084094096
1789,95134.51294492107
1790,79115.87427745681
1791,198707.11257255744
1792,148237.33860853236
1793,123556.32490853887
1794,153300.49130099933
1795,131604.52021400552
1796,108249.14978782754
1797,108691.51821474652
1798,113504.8850093327
1799,124397.45371679883
1800,125817.62311647754
1801,128653.46590916734
1802,139017.3433982126
1803,161030.10858747285
1804,147773.52562475126
1805,141144.77542194646
1806,115722.90781180482
1807,140552.6331022672
1808,120644.58651880841
1809,121285.0904185615
1810,130559.4937477551
1811,73143.3425370894
1812,93847.65711764913
1813,141947.48966249745
1814,84165.91987650018
1815,67631.34566585641
1816,85318.65735690217
1817,104930.98956386666
1818,140394.25348791401
1819,124712.79654245
1820,76138.00488750558
1821,114870.0185660563
1822,142735.35849678438
1823,34394.51443742137
1824,131000.4886929236
1825,129293.42256228547
1826,108009.24115519147
1827,99044.25751160007
1828,126148.374690517
1829,151653.9442099921
1830,148315.16566428464
1831,142051.57382640164
1832,91971.717113658
1833,140870.33659967702
1834,131091.4603982411
1835,140198.46795651238
1836,122265.33790568929
1837,94096.68652753453
1838,125724.55899755578
1839,114687.78543661456
1840,173077.99005362313
1841,147618.02173781316
1842,122160.18070916753
1843,129376.49674753766
1844,147218.93408152382
1845,134509.7989473782
1846,162079.51302680295
1847,151866.40466827076
1848,41692.28438179116
1849,107597.50780950408
1850,117244.82216428142
1851,151318.56250020783
1852,131954.328847333
1853,134951.12653265815
1854,186188.06650790494
1855,139317.2184586815
1856,223440.15896546762
1857,136502.4339311115
1858,126710.56866983991
1859,93835.10263602357
1860,141987.44939717572
1861,113143.80953352075
1862,410167.3823941789
1863,401995.7883376918
1864,401994.26463137486
1865,399072.26804982044
1866,335769.1057984076
1867,232186.62756423574
1868,324245.35784463503
1869,208112.34942752044
1870,230684.53748936873
1871,239970.8675761066
1872,173734.9274479143
1873,271555.142730876
1874,164737.30751725953
1875,198564.63396030586
1876,224507.98469225984
1877,219641.8327406339
1878,207239.2549775831
1879,115030.17941455464
1880,154328.8160145573
1881,251714.8876656137
1882,250797.1550587855
1883,176680.42076121192
1884,194370.00459882538
1885,223881.2692616425
1886,262876.5193019352
1887,210133.5163485549
1888,288682.81426022865
1889,159485.23133698027
1890,109252.85376797538
1891,120433.61757586818
1892,103266.91985021453
1893,134510.9900135837
1894,116581.99918608289
1895,128446.03797386508
1896,125326.38878415446
1897,117388.52269242625
1898,123010.09765456538
1899,145841.26750382702
1900,144363.03630921166
1901,162728.1612441234
1902,150971.83883565586
1903,274782.0093397341
1904,130041.09022955518
1905,191205.99624070447
1906,165008.1624105863
1907,182873.4016876958
1908,99984.63110665898
1909,124699.82357810359
1910,113791.01988713365
1911,218251.46413932662
1912,294847.53687272884
1913,176290.7516487233
1914,63403.12501828294
1915,358659.60630367615
1916,75971.16977612596
1917,235987.37347762208
1918,139387.74352747123
1919,175201.23725014846
1920,161476.1575162701
1921,346498.8096151791
1922,320297.3918561182
1923,216908.61210490685
1924,237857.926857873
1925,202249.94570727568
1926,351003.37908308126
1927,134321.22419516664
1928,169876.79038497727
1929,128378.79101972203
1930,130183.83575867038
1931,148538.31889259737
1932,144982.52486514967
1933,181670.65820473354
1934,174365.03902676623
1935,168889.1953070007
1936,184089.85316234748
1937,182529.41425631862
1938,166984.81725606244
1939,233182.74520377736
1940,177210.0777089886
1941,185198.1295362405
1942,172930.72705718796
1943,173022.32112142365
1944,350677.46688614704
1945,374629.35760508396
1946,137478.81850081604
1947,209977.37937237244
1948,131128.56586615663
1949,237656.55082653384
1950,176836.09365078728
1951,247642.16017465215
1952,176632.4696161143
1953,174891.4044469885
1954,198545.8411352999
1955,134128.36804281097
1956,358783.4449980698
1957,147760.32195839207
1958,333611.55911426165
1959,148199.6215120248
1960,109605.9995327435
1961,136958.5210800461
1962,107339.48638628345
1963,119850.69260637384
1964,104454.82060949426
1965,148342.4528837494
1966,136490.31939285915
1967,286161.273451551
1968,397902.94148515083
1969,384177.0086903415
1970,373172.73728738644
1971,394888.084660872
1972,367182.2107900224
1973,262775.65423588373
1974,304312.1996153436
1975,458550.6591875396
1976,271327.455939754
1977,398753.66320501186
1978,326185.39008687355
1979,369873.3122129283
1980,205146.93526367765
1981,341777.85238961794
1982,227781.90378139835
1983,187815.8650365017
1984,154534.87583327215
1985,220642.49199072938
1986,213538.59221453886
1987,152126.1912301473
1988,166414.44676819365
1989,179999.6191442303
1990,215719.12593993466
1991,214262.56195644956
1992,236054.38436458926
1993,158619.2940146021
1994,204752.36775728982
1995,182471.24784070175
1996,277766.27400408604
1997,277088.46076022007
1998,303011.43728534796
1999,292443.90088806965
2000,305929.46364621737
2001,254074.14838637333
2002,233699.03484772067
2003,255622.75442521196
2004,294553.5044748626
2005,201412.24523822885
2006,215454.8970230214
2007,228528.5842586599
2008,203844.89870744865
2009,202139.98400720875
2010,187060.89806485098
2011,140016.0363160364
2012,156584.76515489738
2013,181559.45446941178
2014,189940.29256890636
2015,193627.84024759303
2016,198506.56411762457
2017,189856.18424846898
2018,137012.0707728259
2019,126794.69442705731
2020,107656.70701901536
2021,111967.42241422753
2022,207521.59936766248
2023,132838.9691282354
2024,271747.4838275752
2025,321317.3630107484
2026,169772.9825269721
2027,154740.17379882853
2028,151896.16522791903
2029,164452.7553625695
2030,246776.55549238544
2031,221172.57546897154
2032,238134.14691428762
2033,244002.3047719441
2034,175476.36817845624
2035,254042.3812557302
2036,195672.5468216754
2037,193002.55329164784
2038,313593.81372372725
2039,256470.6433389626
2040,333428.77873818495
2041,312111.741072341
2042,209738.2916096888
2043,183531.62940370958
2044,155006.40392157357
2045,206865.74037115197
2046,117888.38420699458
2047,148353.46219840567
2048,138650.79009088795
2049,128500.41926692348
2050,176866.9433385424
2051,99336.2189565144
2052,124943.94922892671
2053,147634.35865941565
2054,74516.48091714006
2055,144477.63619276803
2056,149264.73514887612
2057,117252.08659510236
2058,204636.4936475001
2059,131120.92587391954
2060,173214.55491486113
2061,158093.48657134097
2062,132636.40203069072
2063,113807.93088118653
2064,134767.15509037595
2065,107171.29925380569
2066,151838.85455581467
2067,121824.77217356782
2068,115648.22474162202
2069,79428.43794862847
2070,125790.96898625712
2071,102092.81829039674
2072,161009.1147043101
2073,146986.246958404
2074,179725.9958267502
2075,133420.3596610866
2076,117757.97855298143
2077,158617.50205013077
2078,119286.62081997018
2079,123463.81876657825
2080,127126.07909034114
2081,116201.52328054528
2082,125410.82572083097
2083,141334.44466742795
2084,107396.64683382135
2085,115507.9149965487
2086,143247.07165661376
2087,123461.70489232164
2088,106312.58344094377
2089,78194.33240483623
2090,132431.6995982371
2091,85785.34070293527
2092,121103.03970466476
2093,113494.71266011815
2094,111864.9907205544
2095,151190.23316430967
2096,76394.65282897573
2097,78165.97215275388
2098,160848.59975504797
2099,61812.096634908725
2100,46291.92453960996
2101,129907.71227519136
2102,144335.48619675558
2103,96705.07859627824
2104,138971.68049517195
2105,124775.19338916164
2106,43048.83367757421
2107,187045.10838988345
2108,126788.15965841632
2109,105609.1247175179
2110,128098.68658523183
2111,112204.66992597203
2112,145645.05812454145
2113,107757.2394449554
2114,128368.50063691955
2115,154972.63558509867
2116,127630.7799820147
2117,136480.56016120236
2118,124402.58281271081
2119,119067.49682913642
2120,115530.58817575793
2121,111419.13493762832
2122,110420.98926643949
2123,87516.71102236133
2124,147456.51423337977
2125,123351.1503417335
2126,170179.62701547067
2127,158774.79253637712
2128,138524.488786637
2129,84493.15190355401
2130,147933.05874916833
2131,139147.5505411915
2132,125772.577207192
2133,115216.32911305051
2134,118900.69390873532
2135,82931.62118683677
2136,74017.74608682017
2137,114259.99952296834
2138,130657.49381671767
2139,151681.69819864552
2140,158259.06623455803
2141,165622.46821898143
2142,131529.74057088714
2143,150199.19633421223
2144,86122.85238246541
2145,131317.96685348373
2146,131618.8237387977
2147,140168.24599283855
2148,121804.37382350783
2149,148136.1516326956
2150,194063.54245937537
2151,114083.70026390176
2152,160587.70796957533
2153,170963.13128958564
2154,95810.08355061631
2155,132474.44921772103
2156,282787.61598060944
2157,237556.2008161388
2158,239254.16763017993
2159,213530.9173487417
2160,175067.5266556732
2161,263967.05308149674
2162,488832.7556092582
2163,431603.50521992065
2164,221562.1238652907
2165,202574.08203522782
2166,160141.88437762778
2167,224412.656474515
2168,191684.63853526037
2169,195034.07497744184
2170,215977.50414650064
2171,155239.39149382632
2172,132485.95212738137
2173,176583.2174189679
2174,231097.606760665
2175,290551.53275470354
2176,323210.92221032
2177,243360.84587316136
2178,209198.82177862446
2179,140856.98807391446
2180,229558.39512239318
2181,177171.19637209098
2182,217735.32203736823
2183,187400.9072277985
2184,131706.43685202222
2185,102521.96695546727
2186,139719.57349929135
2187,166644.04892253797
2188,149027.84173789542
2189,249955.811644002
2190,86960.7942838512
2191,82092.52041022401
2192,89173.37681095224
2193,105008.1728000484
2194,98464.60529158931
2195,119237.9695210896
2196,117059.3162853561
2197,121251.47230665307
2198,158194.18531733673
2199,213901.40600319128
2200,144690.91215583603
2201,135990.0233000807
2202,188002.07106920998
2203,143879.75851374786
2204,187734.32797047417
2205,108661.70936863046
2206,130185.10193715911
2207,219414.56174965124
2208,269506.551778718
2209,203251.33864342343
2210,114006.4848367415
2211,112857.80341963391
2212,117332.49965946298
2213,109179.51198856454
2214,131540.46016673665
2215,101452.7757946692
2216,131025.85518400292
2217,53091.217181488086
2218,86489.80807702165
2219,65617.27417300563
2220,74355.41872124295
2221,369891.8971378646
2222,303811.67282055237
2223,299703.5567138634
2224,216421.85768376212
2225,146661.87992843907
2226,186644.51044018488
2227,186127.0324126176
2228,274965.02578298666
2229,243254.31519488912
2230,156416.75507280152
2231,228334.6818995021
2232,192402.03058722537
2233,172727.87828858118
2234,245322.36022840362
2235,240741.89516346078
2236,254248.25329373698
2237,324827.6068035803
2238,208307.4348051391
2239,119834.25374667268
2240,173548.22513762038
2241,144960.54379197877
2242,116848.81947676759
2243,122788.6881042562
2244,116859.8502520762
2245,105170.8230842195
2246,134168.57457499127
2247,120614.87424562793
2248,138689.58022001307
2249,128086.71154121976
2250,132962.74344067197
2251,115393.02539418559
2252,169306.60231265347
2253,144349.94531127732
2254,188379.50224469524
2255,193206.44826705675
2256,167306.0724914364
2257,217155.13598363023
2258,176050.61767923753
2259,184521.71659994047
2260,130216.83151166062
2261,182932.49627652686
2262,169167.57484155815
2263,384866.47506843426
2264,472624.8983700118
2265,125191.72319064956
2266,244093.73251612406
2267,299011.38629357435
2268,283821.7297051392
2269,165248.3661271922
2270,199691.8815508775
2271,209198.17795905392
2272,181584.02155119102
2273,156507.89846333783
2274,197702.37311593365
2275,179225.80703723352
2276,168039.45004682164
2277,177952.0904943637
2278,148076.82365927022
2279,135763.6590216599
2280,112465.35247008424
2281,173742.41721558492
2282,220967.34456795375
2283,100369.50644592862
2284,114098.65833859067
2285,131599.38038776736
2286,127133.65470062118
2287,396175.0799823842
2288,290251.5342954836
2289,334169.96528844454
2290,352134.83832667687
2291,346275.1896176777
2292,471341.05776439526
2293,488913.7481112323
2294,417646.26951406815
2295,492587.4040413938
2296,263218.0655841074
2297,341160.56891570904
2298,354427.43689607
2299,359476.83867554285
2300,343330.12283484556
2301,327141.34411553957
2302,254985.29793809276
2303,232487.1893655799
2304,211983.19656181257
2305,180292.90041926425
2306,174961.4573814265
2307,184636.26283186596
2308,215190.7593138806
2309,283857.7943314157
2310,220563.63750624578
2311,193878.64955033283
2312,166556.05488273423
2313,157585.90995225232
2314,159898.99271431487
2315,175147.47563342671
2316,174782.628447964
2317,196662.6621850125
2318,167077.3931451432
2319,170726.29957798045
2320,187124.9795727722
2321,251550.6063718639
2322,184565.18783385973
2323,172593.8913882069
2324,180203.50607189458
2325,229193.43526850562
2326,148533.59218391698
2327,202675.92221967052
2328,203198.73992580097
2329,198363.4108361147
2330,194112.7799023233
2331,366243.47893486836
2332,399778.66688261845
2333,309899.0941632829
2334,259389.01307026963
2335,286384.01356230595
2336,326828.5121862135
2337,190968.15721972953
2338,255945.5226365767
2339,169714.99316173713
2340,434961.56079660275
2341,249819.50431059222
2342,227204.46737374287
2343,234086.46400462012
2344,218349.65735416036
2345,217170.4159681044
2346,225085.2977011643
2347,194867.29083511155
2348,223507.21009115796
2349,205643.8727643631
2350,316697.52837906696
2351,267521.20536903956
2352,251001.46046917062
2353,275845.29882113554
2354,137780.09923401396
2355,135847.5272510491
2356,143797.81101274412
2357,195567.24476575028
2358,198918.36989301365
2359,143005.95049711983
2360,133324.50565735917
2361,145637.49860975068
2362,252130.69853524785
2363,147557.47050720375
2364,160293.7131278507
2365,227319.1262740932
2366,186439.97432778697
2367,211652.2786677174
2368,214687.65455822568
2369,234476.47917012792
2370,161030.43049725812
2371,148556.55508193295
2372,182544.75325758677
2373,272511.28990541317
2374,336963.06919197657
2375,260222.70576248984
2376,304267.06786344864
2377,316724.67610429146
2378,124020.79780737977
2379,178929.88610196035
2380,139682.76311534565
2381,157611.71638670485
2382,197370.36475244086
2383,199493.9231284253
2384,255975.96457193713
2385,176786.76097619455
2386,146310.76219531815
2387,138651.3373375229
2388,110445.90508381944
2389,124645.65689156871
2390,142373.5426284663
2391,161523.68213090222
2392,108406.1237294517
2393,159869.7096541814
2394,132567.4167637072
2395,215343.65304897647
2396,137943.74207335632
2397,189186.035140074
2398,135563.38821391683
2399,71623.54205886941
2400,65579.5034248672
2401,103089.85873798947
2402,131858.47484360557
2403,121549.1744760714
2404,143487.9138276271
2405,154987.55610364597
2406,143872.3653190128
2407,134192.44955073218
2408,131257.7268023334
2409,123822.05070595365
2410,171947.8479575656
2411,123353.68269871097
2412,149865.68706634562
2413,128408.34233800988
2414,141720.82225236218
2415,113275.19164721589
2416,124530.84240148883
2417,130820.19775251966
2418,128949.99847303252
2419,129872.90309707742
2420,141936.3945052318
2421,159868.00353231948
2422,119977.97573546987
2423,85346.803002461
2424,143342.50717762034
2425,222485.51671917658
2426,134634.94674156528
2427,122171.85530404668
2428,166915.5369051091
2429,112091.54009710174
2430,132914.38186059814
2431,134187.22388188462
2432,142708.3341703109
2433,142757.08204212706
2434,137125.97318518083
2435,149088.17836198132
2436,120218.77498517852
2437,110432.20245729308
2438,130319.9070249043
2439,101787.66927461248
2440,124602.7141262136
2441,82993.04157386642
2442,97592.65898655276
2443,124992.67564009051
2444,115981.03653828721
2445,84795.00670920234
2446,126316.08968864303
2447,227465.77764193635
2448,172927.01972949426
2449,120928.53241006951
2450,131728.0691895924
2451,140829.2877368919
2452,197544.62256695252
2453,96226.4953185163
2454,129902.4866063438
2455,137576.01379531543
2456,115709.31248854022
2457,141454.11463010233
2458,146347.8676632337
2459,106741.36727492433
2460,147558.62401726763
2461,123869.33925340991
2462,127156.34934048276
2463,111644.45032666545
2464,192429.48949190896
2465,149105.33078837316
2466,102789.6134812675
2467,134721.29367630105
2468,75438.50565443854
2469,61225.90964625697
2470,176677.63087640624
2471,206059.4126932613
2472,154005.4469049267
2473,109266.21302406411
2474,76957.82326798062
2475,222129.59984767358
2476,110830.30828873735
2477,125925.73115269761
2478,147124.6681660704
2479,116144.99592225175
2480,153213.97804620783
2481,129077.94688235145
2482,128495.47258655648
2483,106076.6879502974
2484,142488.09422555487
2485,123390.28384129624
2486,143106.76191154044
2487,202834.38231147002
2488,176443.82243420105
2489,153761.54659095328
2490,152562.47019696157
2491,88869.38667039495
2492,175130.0254404835
2493,154650.3180474333
2494,163301.82057696502
2495,80088.07401995282
2496,192558.666523575
2497,153798.42135685604
2498,113174.9918613873
2499,90204.75430230718
2500,143923.14658763926
2501,139646.13514694493
2502,134377.56913791518
2503,107578.80485097985
2504,201466.26572406958
2505,218409.5379393838
2506,272259.6744869194
2507,305721.9927896104
2508,300561.14584247686
2509,217292.53781030994
2510,219953.0309777997
2511,181388.20919397395
2512,184375.52931870442
2513,220981.41739073317
2514,256474.01266138177
2515,155097.65461537163
2516,186667.8247563831
2517,143889.845020353
2518,169230.4009013168
2519,240037.08441893678
2520,254012.48656700473
2521,191507.71021082174
2522,238116.26482571583
2523,126214.50569073777
2524,145089.87641337435
2525,132639.106072887
2526,120533.39887897592
2527,116465.09228239875
2528,138086.3642037205
2529,143563.14414444487
2530,142824.09292909424
2531,263135.23819635727
2532,232730.71411813717
2533,202961.09270940642
2534,213204.45254000943
2535,283859.5433745823
2536,281217.2112841449
2537,228912.74066607576
2538,174809.36573821228
2539,184660.78967492204
2540,164920.60831415575
2541,182471.17272841852
2542,157288.98036631863
2543,119899.45120851617
2544,126011.78836862664
2545,135655.67974935393
2546,122567.8150702558
2547,142128.28492823165
2548,206175.00781457048
2549,168422.3724667273
2550,522234.60852394917
2551,128427.67838577848
2552,138546.88834252875
2553,71579.46187893968
2554,99402.62894521575
2555,135323.9409853063
2556,108377.70982573848
2557,112275.49007873159
2558,177966.75616766434
2559,114403.54982654672
2560,157368.6637684993
2561,147377.10981967967
2562,150945.6514746241
2563,137321.81773337643
2564,185143.99504068415
2565,163940.19450697224
2566,163811.38767155926
2567,112405.09095828157
2568,226043.9021203957
2569,222814.15441895943
2570,103581.21110390048
2571,182044.6637235872
2572,138626.42152014296
2573,193680.73807305764
2574,284236.3709692202
2575,127263.08389495235
2576,116406.3222859345
2577,145337.28554400723
2578,86551.271385356
2579,71942.3185888968
2580,103825.8196194015
2581,135464.78724668841
2582,116629.98520474057
2583,320384.32895879366
2584,179043.05080439072
2585,183438.88182941
2586,203151.51173642944
2587,196009.90157018523
2588,152464.74375131648
2589,150488.95806226056
2590,208167.34234917085
2591,190016.03928267132
2592,213758.79460315328
2593,282851.43996070244
2594,184397.3682150535
2595,196853.18985658805
2596,288845.90448777296
2597,192522.00770548653
2598,300278.9597247086
2599,299216.42136613943
2600,149818.89747905653
2601,194578.34997701566
2602,89997.3800186358
2603,95506.5440837584
2604,90328.03501973968
2605,92133.45532010417
2606,137637.18201967995
2607,249796.17658148627
2608,207440.90463223975
2609,174368.23398138504
2610,96938.1520111404
2611,128586.62670741897
2612,170561.8144080333
2613,130149.63820914846
2614,131076.86715464215
2615,171314.92503325563
2616,154268.94615966003
2617,200685.0483507208
2618,228223.56400678973
2619,212242.7255958609
2620,200026.62748883586
2621,173521.1391117714
2622,176017.85262826007
2623,225840.08225727003
2624,374234.5245231233
2625,269791.27025346376
2626,175886.70389915924
2627,165087.1215157501
2628,483749.2635835252
2629,537416.4319742761
2630,413292.9976452432
2631,443619.43177471973
2632,468756.68016563274
2633,286413.8653297267
2634,370935.2067519269
2635,181095.42687910717
2636,179890.7465722702
2637,175202.95410233657
2638,212876.37281718772
2639,185580.70858570855
2640,147710.00745895426
2641,117885.16510914188
2642,209237.18269470255
2643,102222.46209125142
2644,129174.1442565165
2645,111466.78831617456
2646,88359.63179509263
2647,107302.5204126082
2648,146585.13663563054
2649,160215.21542671244
2650,154137.4728381924
2651,152116.94168898385
2652,381170.1352287374
2653,236285.45120845656
2654,249259.0379137836
2655,416810.26980172016
2656,348677.8169516764
2657,323245.4094786487
2658,357767.3153002105
2659,281347.0267702184
2660,379009.66989587166
2661,349604.1016284666
2662,398094.6494926057
2663,289697.9567680798
2664,275883.56316427805
2665,363340.77547977783
2666,281238.3178357325
2667,158445.038882672
2668,178250.25675038915
2669,167192.9668058
2670,300659.62877611734
2671,176117.86463338058
2672,206588.68871445875
2673,201481.70532214563
2674,223554.39670051556
2675,174410.32100322764
2676,187592.5374403886
2677,204454.56096719127
2678,288929.07524596073
2679,283375.1227993808
2680,295079.9450073681
2681,440676.01746211865
2682,339886.289030715
2683,510521.5990770898
2684,308103.7710998497
2685,325913.75187973597
2686,213141.76060932796
2687,270718.3918956957
2688,193033.7785408191
2689,218044.502973213
2690,441250.47620426037
2691,188746.21650691252
2692,126548.99141828637
2693,210870.29809991937
2694,133785.8774919353
2695,188199.37762434702
2696,179023.5672146372
2697,184808.01779779713
2698,214840.22370095472
2699,166561.74195560734
2700,150081.36662247698
2701,148498.37525340836
2702,124252.71234701495
2703,127691.85699860673
2704,145251.9794509105
2705,123584.8675761662
2706,114973.95250539403
2707,117900.32706002812
2708,130764.09960727315
2709,107303.15350185256
2710,123766.53199832063
2711,390356.53915296413
2712,439115.6778116069
2713,159024.52478262704
2714,147399.9976054124
2715,157952.73688289445
2716,143264.73377349894
2717,204800.7695760868
2718,218201.8149201117
2719,108140.06529192548
2720,164208.38291424434
2721,143714.63488939326
2722,142553.16292348425
2723,151083.45568853538
2724,134702.7302120171
2725,135457.13652412515
2726,145826.47038403075
2727,178388.0099952511
2728,182051.6196575306
2729,153481.92502114098
2730,144916.55481982153
2731,130267.7791003428
2732,125271.73923294168
2733,155130.70401999276
2734,175114.76423408012
2735,145207.59345668476
